event_index,participant_id,experiment_version,condition,seed,trial_number,phase,phase_number,block,equivalence_group,face_pair_type,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_valid,verbal_cue_valid,facial_cue_direction,verbal_cue_direction,cue_conflict,facial_block,verbal_block,facial_block_state,verbal_block_state,face_left,face_right,face_left_expr,face_right_expr,card_left_points,card_right_points,point_difference,correct_side,winning_card,reward_points,verbal_text,key_left,key_right,correct_key,response_key,correct,rt_raw,is_timeout,chose_left,followed_facial,followed_verbal,chose_high_reward,response_for_model,trial_order,eg_numeric,phase_numeric,facial_direction_left,verbal_direction_left
115,P004,9.0,facial_first,1.0,16,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,5.0,3.0,2.0,left,CLUB-5.png,2.0,I think I'm going to win this round.,Z,M,Z,M,0.0,99.30000003575697,False,0.0,0.0,1.0,0.0,0.0,16,1,1,1,0
120,P004,9.0,facial_first,1.0,17,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,8.0,4.0,4.0,left,DIAMOND-8.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,345.3999999999942,False,1.0,1.0,1.0,1.0,1.0,17,2,1,1,1
125,P004,9.0,facial_first,1.0,18,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,5.0,4.0,left,CLUB-9.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,493.800000011921,False,1.0,1.0,1.0,1.0,1.0,18,3,1,1,1
130,P004,9.0,facial_first,1.0,19,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,4.0,10.0,6.0,right,CLUB-10.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,487.2000000000117,False,0.0,1.0,1.0,1.0,0.0,19,2,1,0,0
135,P004,9.0,facial_first,1.0,20,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,1.0,3.0,2.0,right,CLUB-3.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,96.70000002384768,False,0.0,0.0,1.0,1.0,0.0,20,1,1,1,0
140,P004,9.0,facial_first,1.0,21,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,6.0,9.0,3.0,right,SPADE-9.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,662.6000000476779,False,0.0,1.0,1.0,1.0,0.0,21,3,1,0,0
145,P004,9.0,facial_first,1.0,22,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,0.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,8.0,6.0,2.0,left,DIAMOND-8.png,2.0,I think I'm going to win this round.,Z,M,Z,M,0.0,306.8000000238535,False,0.0,1.0,1.0,0.0,0.0,22,2,1,0,0
150,P004,9.0,facial_first,1.0,23,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,5.0,2.0,3.0,left,HEART-5.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,377.1000000000058,False,1.0,1.0,1.0,1.0,1.0,23,3,1,1,1
155,P004,9.0,facial_first,1.0,24,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,0.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,3.0,7.0,4.0,right,CLUB-7.png,4.0,I think I'm going to win this round.,Z,M,M,Z,0.0,252.9000000357628,False,1.0,1.0,1.0,0.0,1.0,24,1,1,1,1
160,P004,9.0,facial_first,1.0,25,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,8.0,5.0,3.0,left,HEART-8.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,239.80000001192093,False,1.0,1.0,1.0,1.0,1.0,25,2,1,1,1
165,P004,9.0,facial_first,1.0,26,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,6.0,3.0,3.0,left,HEART-6.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,355.9000000357628,False,1.0,1.0,1.0,1.0,1.0,26,3,1,1,1
170,P004,9.0,facial_first,1.0,27,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,1.0,7.0,6.0,right,SPADE-7.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,510.40000004769536,False,0.0,1.0,1.0,1.0,0.0,27,1,1,0,0
175,P004,9.0,facial_first,1.0,28,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,6.0,7.0,1.0,right,SPADE-7.png,1.0,I think I'm going to win this round.,Z,M,M,Z,0.0,805.6000000119093,False,1.0,1.0,0.0,0.0,1.0,28,1,1,1,0
180,P004,9.0,facial_first,1.0,29,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,5.0,10.0,5.0,right,HEART-10.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,623.4000000238302,False,0.0,1.0,1.0,1.0,0.0,29,3,1,0,0
185,P004,9.0,facial_first,1.0,30,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,1.0,4.0,3.0,right,HEART-4.png,3.0,I think I'm going to win this round.,Z,M,M,Z,0.0,293.600000047707,False,1.0,0.0,1.0,0.0,1.0,30,2,1,0,1
190,P004,9.0,facial_first,1.0,31,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,1.0,8.0,7.0,right,HEART-8.png,7.0,I think I'm going to win this round.,Z,M,M,M,1.0,201.90000002383024,False,0.0,0.0,1.0,1.0,0.0,31,1,1,1,0
195,P004,9.0,facial_first,1.0,32,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,9.0,1.0,8.0,left,SPADE-9.png,8.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,79.90000002383022,False,1.0,1.0,1.0,1.0,1.0,32,2,1,1,1
200,P004,9.0,facial_first,1.0,33,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,4.0,8.0,4.0,right,CLUB-8.png,4.0,I think I'm going to win this round.,Z,M,M,M,1.0,305.6000000119093,False,0.0,1.0,1.0,1.0,0.0,33,3,1,0,0
205,P004,9.0,facial_first,1.0,34,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,6.0,1.0,5.0,left,DIAMOND-6.png,5.0,I think I'm going to win this round.,Z,M,Z,M,0.0,845.0000000238651,False,0.0,0.0,1.0,0.0,0.0,34,1,1,1,0
210,P004,9.0,facial_first,1.0,35,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,1.0,right,left,1.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,2.0,1.0,1.0,left,DIAMOND-2.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,16.600000000034925,False,1.0,0.0,1.0,1.0,1.0,35,2,1,0,1
215,P004,9.0,facial_first,1.0,36,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,3.0,6.0,3.0,right,HEART-6.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,369.50000002386514,False,0.0,1.0,1.0,1.0,0.0,36,3,1,0,0
220,P004,9.0,facial_first,1.0,37,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,5.0,2.0,3.0,left,SPADE-5.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1021.2999999999884,False,1.0,1.0,1.0,1.0,1.0,37,3,1,1,1
225,P004,9.0,facial_first,1.0,38,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,1.0,6.0,5.0,right,DIAMOND-6.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,183.79999999998836,False,0.0,1.0,1.0,1.0,0.0,38,2,1,0,0
230,P004,9.0,facial_first,1.0,39,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,6.0,10.0,4.0,right,CLUB-10.png,4.0,I think I'm going to win this round.,Z,M,M,Z,0.0,107.10000003577444,False,1.0,0.0,1.0,0.0,1.0,39,1,1,0,1
235,P004,9.0,facial_first,1.0,40,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,8.0,2.0,6.0,left,CLUB-8.png,6.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,611.2000000476837,False,1.0,1.0,1.0,1.0,1.0,40,1,1,1,1
240,P004,9.0,facial_first,1.0,41,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,8.0,2.0,6.0,left,SPADE-8.png,6.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,997.9000000118976,False,1.0,1.0,1.0,1.0,1.0,41,3,1,1,1
245,P004,9.0,facial_first,1.0,42,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,5.0,8.0,3.0,right,CLUB-8.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,300.0000000357395,False,0.0,1.0,1.0,1.0,0.0,42,2,1,0,0
250,P004,9.0,facial_first,1.0,43,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,1.0,9.0,8.0,right,SPADE-9.png,8.0,I think I'm going to win this round.,Z,M,M,Z,0.0,382.3000000476604,False,1.0,0.0,1.0,0.0,1.0,43,1,1,0,1
255,P004,9.0,facial_first,1.0,44,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,3.0,9.0,6.0,right,SPADE-9.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,327.7000000476837,False,0.0,1.0,1.0,1.0,0.0,44,3,1,0,0
260,P004,9.0,facial_first,1.0,45,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,0.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,4.0,2.0,2.0,left,DIAMOND-4.png,2.0,I think I'm going to win this round.,Z,M,Z,M,0.0,417.800000011921,False,0.0,1.0,1.0,0.0,0.0,45,2,1,0,0
265,P004,9.0,facial_first,1.0,46,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,NeutralPop.png,HappyPop.png,neutral,happy,8.0,2.0,6.0,left,SPADE-8.png,6.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1141.7000000476835,False,1.0,0.0,1.0,1.0,1.0,46,2,4,0,1
270,P004,9.0,facial_first,1.0,47,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,SadPop.png,NeutralPop.png,sad,neutral,7.0,4.0,3.0,left,HEART-7.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,538.4000000118976,False,1.0,0.0,1.0,1.0,1.0,47,3,4,0,1
275,P004,9.0,facial_first,1.0,48,facial_volatile,,,A,happy_vs_sad,0.1,0.8,1.0,1.0,left,left,0.0,2.0,1.0,low,high,HappyPop.png,SadPop.png,happy,sad,9.0,3.0,6.0,left,CLUB-9.png,6.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,137.5,False,1.0,1.0,1.0,1.0,1.0,48,1,4,1,1
280,P004,9.0,facial_first,1.0,49,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,1.0,1.0,left,left,0.0,2.0,1.0,low,high,HappyPop.png,NeutralPop.png,happy,neutral,4.0,3.0,1.0,left,HEART-4.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,173.30000001192093,False,1.0,1.0,1.0,1.0,1.0,49,2,4,1,1
285,P004,9.0,facial_first,1.0,50,facial_volatile,,,A,happy_vs_sad,0.1,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,SadPop.png,happy,sad,7.0,9.0,2.0,right,HEART-9.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,373.50000001193257,False,0.0,0.0,1.0,1.0,0.0,50,1,4,1,0
290,P004,9.0,facial_first,1.0,51,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,SadPop.png,NeutralPop.png,sad,neutral,6.0,5.0,1.0,left,DIAMOND-6.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,33.59999999997672,False,1.0,0.0,1.0,1.0,1.0,51,3,4,0,1
295,P004,9.0,facial_first,1.0,52,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,NeutralPop.png,SadPop.png,neutral,sad,4.0,7.0,3.0,right,DIAMOND-7.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,129.60000003577443,False,0.0,0.0,1.0,1.0,0.0,52,3,4,1,0
300,P004,9.0,facial_first,1.0,53,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,NeutralPop.png,happy,neutral,1.0,6.0,5.0,right,SPADE-6.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,143.5000000357395,False,0.0,0.0,1.0,1.0,0.0,53,2,4,1,0
305,P004,9.0,facial_first,1.0,54,facial_volatile,,,A,happy_vs_sad,0.1,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,SadPop.png,happy,sad,2.0,6.0,4.0,right,SPADE-6.png,4.0,I think I'm going to win this round.,Z,M,M,M,1.0,126.70000004768372,False,0.0,0.0,1.0,1.0,0.0,54,1,4,1,0
310,P004,9.0,facial_first,1.0,55,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,SadPop.png,NeutralPop.png,sad,neutral,9.0,4.0,5.0,left,HEART-9.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1234.4000000118976,False,1.0,0.0,1.0,1.0,1.0,55,3,4,0,1
315,P004,9.0,facial_first,1.0,56,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,NeutralPop.png,HappyPop.png,neutral,happy,9.0,7.0,2.0,left,SPADE-9.png,2.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,400.0999999999767,False,1.0,0.0,1.0,1.0,1.0,56,2,4,0,1
320,P004,9.0,facial_first,1.0,57,facial_volatile,,,A,happy_vs_sad,0.1,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,SadPop.png,HappyPop.png,sad,happy,3.0,2.0,1.0,left,DIAMOND-3.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,33.0,False,1.0,0.0,1.0,1.0,1.0,57,1,4,0,1
325,P004,9.0,facial_first,1.0,58,facial_volatile,,,A,happy_vs_sad,0.1,0.8,1.0,1.0,left,left,0.0,2.0,1.0,low,high,HappyPop.png,SadPop.png,happy,sad,8.0,4.0,4.0,left,HEART-8.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1048.8000000476604,False,1.0,1.0,1.0,1.0,1.0,58,1,4,1,1
330,P004,9.0,facial_first,1.0,59,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,NeutralPop.png,happy,neutral,8.0,9.0,1.0,right,SPADE-9.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,1165.6000000357744,False,0.0,0.0,1.0,1.0,0.0,59,2,4,1,0
335,P004,9.0,facial_first,1.0,60,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,SadPop.png,NeutralPop.png,sad,neutral,7.0,5.0,2.0,left,SPADE-7.png,2.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,233.0999999999185,False,1.0,0.0,1.0,1.0,1.0,60,3,4,0,1
340,P004,9.0,facial_first,1.0,61,facial_volatile,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,3.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,10.0,5.0,5.0,left,CLUB-10.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,194.30000003578607,False,1.0,1.0,1.0,1.0,1.0,61,2,4,1,1
345,P004,9.0,facial_first,1.0,62,facial_volatile,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,3.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,10.0,5.0,5.0,left,DIAMOND-10.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,33.59999999997672,False,1.0,1.0,1.0,1.0,1.0,62,1,4,1,1
350,P004,9.0,facial_first,1.0,63,facial_volatile,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,3.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,6.0,5.0,1.0,left,CLUB-6.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,33.70000000001164,False,1.0,1.0,1.0,1.0,1.0,63,3,4,1,1
355,P004,9.0,facial_first,1.0,64,facial_volatile,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,3.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,10.0,3.0,7.0,left,CLUB-10.png,7.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,970.3000000238536,False,1.0,1.0,1.0,1.0,1.0,64,1,4,1,1
360,P004,9.0,facial_first,1.0,65,facial_volatile,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,right,left,1.0,3.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,2.0,4.0,2.0,right,CLUB-4.png,2.0,I think I'm going to win this round.,Z,M,M,Z,0.0,230.59999999997672,False,1.0,0.0,1.0,0.0,1.0,65,3,4,0,1
365,P004,9.0,facial_first,1.0,66,facial_volatile,,,B,happy_vs_neutral,0.8,0.8,0.0,1.0,right,left,1.0,3.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,6.0,3.0,3.0,left,CLUB-6.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,595.9000000238302,False,1.0,0.0,1.0,1.0,1.0,66,2,4,0,1
370,P004,9.0,facial_first,1.0,67,facial_volatile,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,3.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,6.0,10.0,4.0,right,HEART-10.png,4.0,I think I'm going to win this round.,Z,M,M,M,1.0,900.2000000000698,False,0.0,1.0,1.0,1.0,0.0,67,1,4,0,0
375,P004,9.0,facial_first,1.0,68,facial_volatile,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,3.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,4.0,3.0,1.0,left,SPADE-4.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,416.00000002386514,False,1.0,1.0,1.0,1.0,1.0,68,3,4,1,1
380,P004,9.0,facial_first,1.0,69,facial_volatile,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,3.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,3.0,10.0,7.0,right,SPADE-10.png,7.0,I think I'm going to win this round.,Z,M,M,M,1.0,55.500000047672074,False,0.0,1.0,1.0,1.0,0.0,69,2,4,0,0
385,P004,9.0,facial_first,1.0,70,facial_volatile,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,left,right,1.0,3.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,7.0,4.0,3.0,left,DIAMOND-7.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,372.5,False,0.0,0.0,1.0,0.0,0.0,70,3,4,1,0
